qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
B9EJA8_HUMAN/669-779	1EGG:B	100	111	0	0	1	111	27	137	1.68e-68	204	111
MRC1L_HUMAN/669-779	1EGG:B	100	111	0	0	1	111	27	137	1.68e-68	204	111
MRC1_HUMAN/669-779	1EGG:B	100	111	0	0	1	111	27	137	1.68e-68	204	111
C9J3Y2_HUMAN/378-487	7JPT:A	100	110	0	0	1	110	349	458	2.25e-73	239	110
C9JW30_HUMAN/378-487	7JPT:A	100	110	0	0	1	110	349	458	2.25e-73	239	110
C9JW30_HUMAN/236-342	7JPT:A	100	107	0	0	1	107	207	313	2.90e-71	233	107
C9J3Y2_HUMAN/236-342	7JPT:A	100	107	0	0	1	107	207	313	2.90e-71	233	107
D3DU08_HUMAN/255-361	5EW6:A	100	107	0	0	1	107	219	325	1.12e-75	233	107
MRC1L_HUMAN/236-342	6INN:D	100	107	0	0	1	107	215	321	1.97e-72	228	107
LY75_HUMAN/667-792	7JPU:D	100	121	0	0	1	121	638	758	2.19e-84	271	126
C9J3Y2_HUMAN/667-792	7JPU:D	100	121	0	0	1	121	638	758	2.19e-84	271	126
Q59H44_HUMAN/285-410	7JPU:D	100	121	0	0	1	121	638	758	2.19e-84	271	126
