	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
260	LYAM2_HUMAN/29-140	8R5M:A	100	112	0	0	1	112	8	119	5.84e-80	238.0	112
261	Q5R342_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
262	Q8N1E9_HUMAN/48-159	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
263	Q5R341_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
264	Q5R343_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
265	LYAM3_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
266	Q5R348_HUMAN/34-145	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
267	B2R785_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
268	Q5R349_HUMAN/48-159	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
269	Q6NUL9_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
270	Q5R345_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.7e-83	243.0	112
271	LECC_POLMI/10-121	1BYF:B	100	112	0	0	1	112	9	120	1.21e-84	244.0	112
272	Q9GUY2_POLMI/30-141	1BYF:B	100	112	0	0	1	112	9	120	1.21e-84	244.0	112
273	PGCA_RAT/1931-2036	1TDQ:B	100	106	0	0	1	106	20	125	1e-82	239.0	106
274	PGCA_MOUSE/1939-2044	1TDQ:B	100	106	0	0	1	106	20	125	1e-82	239.0	106
275	D3DU08_HUMAN/399-506	5EW6:A	100	108	0	0	1	108	363	470	2.61e-77	238.0	108
276	B9EJA8_HUMAN/669-779	1EGG:B	100	111	0	0	1	111	27	137	1.68e-68	204.0	111
277	MRC1L_HUMAN/669-779	1EGG:B	100	111	0	0	1	111	27	137	1.68e-68	204.0	111
278	MRC1_HUMAN/669-779	1EGG:B	100	111	0	0	1	111	27	137	1.68e-68	204.0	111
279	C9J3Y2_HUMAN/378-487	7JPT:A	100	110	0	0	1	110	349	458	2.25e-73	239.0	110
280	C9JW30_HUMAN/378-487	7JPT:A	100	110	0	0	1	110	349	458	2.25e-73	239.0	110
281	C9JW30_HUMAN/236-342	7JPT:A	100	107	0	0	1	107	207	313	2.9e-71	233.0	107
282	C9J3Y2_HUMAN/236-342	7JPT:A	100	107	0	0	1	107	207	313	2.9e-71	233.0	107
283	D3DU08_HUMAN/255-361	5EW6:A	100	107	0	0	1	107	219	325	1.12e-75	233.0	107
284	MRC1L_HUMAN/236-342	6INN:D	100	107	0	0	1	107	215	321	1.9700000000000001e-72	228.0	107
