qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
Q9MYY4_BOVIN/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
Q9BG92_9PRIM/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
SOX9_HUMAN/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
SOX9_PIG/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
B1AVH1_MOUSE/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
SOX9_CALJA/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
Q2NM27_ANAPL/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
O73668_CHICK/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
B0LT40_VULLA/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
A5JSW0_9SAUR/27-95	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141	69
A9QUN7_CHICK/1-68	4S2Q:D	100	68	0	0	1	68	4	71	2.85e-44	139	68
A8WDX1_TRASC/1-68	4S2Q:D	100	68	0	0	1	68	4	71	2.85e-44	139	68
Q80V52_MOUSE/99-138	4S2Q:D	100	40	0	0	1	40	3	42	2.40e-24	87.8	40
B7PYW8_IXOSC/101-140	4S2Q:D	100	40	0	0	1	40	3	42	2.40e-24	87.8	40
Q8AY39_DANRE/107-146	4S2Q:D	100	39	0	0	1	39	3	41	2.81e-23	85.1	40
A3F599_CAPHI/65-102	4S2Q:D	100	38	0	0	1	38	3	40	1.23e-21	80.9	38
Q1X7T7_HAPBU/97-127	4S2Q:D	100	31	0	0	1	31	3	33	1.37e-16	67.8	31
A8QJ82_BRALA/86-114	4S2Q:D	100	29	0	0	1	29	3	31	7.21e-16	65.9	29
Q5SW95_MOUSE/59-127	3U2B:C	100	69	0	0	1	69	3	71	1.79e-45	142	69
Q8CE56_MOUSE/59-127	3U2B:C	100	69	0	0	1	69	3	71	1.79e-45	142	69
Q8BPK5_MOUSE/59-127	3U2B:C	100	69	0	0	1	69	3	71	1.79e-45	142	69
SOX4_MOUSE/59-127	3U2B:C	100	69	0	0	1	69	3	71	1.79e-45	142	69
Q05CH0_HUMAN/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
SOX11_CHICK/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q6AZA6_MOUSE/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q4RM90_TETNG/46-114	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q5VKN3_CICCT/46-114	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q5VKM7_9TELE/45-113	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q1RM26_DANRE/41-109	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q9I9C8_DANRE/41-109	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
SOX11_HUMAN/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
O73669_CHICK/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
SOX11_RAT/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q5VKM1_ORENI/39-107	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
SOX11_MOUSE/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
C3VV14_ORYLA/46-114	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q5VKN0_9TELE/42-110	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q9YH23_DANRE/41-109	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q5VKM6_9TELE/45-113	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q5VKN2_ARAGI/46-114	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q5VKM3_9ACTI/45-113	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
Q6WNT4_TAKRU/46-114	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140	69
A2CHP4_9TELE/1-65	6T7C:K	100	65	0	0	1	65	8	72	3.54e-42	134	65
Q910C8_LARFU/1-56	6T7C:K	100	56	0	0	1	56	12	67	5.98e-34	112	56
Q6U6G2_CHIRE/1-56	6T7C:K	100	56	0	0	1	56	13	68	2.96e-34	113	56
Q6UA79_ALLSI/1-56	6T7C:K	100	56	0	0	1	56	13	68	2.96e-34	113	56
Q9IA87_MONAL/1-54	6T7C:K	100	54	0	0	1	54	15	68	2.16e-31	106	54
A2CJ53_CTEID/1-54	6T7C:K	100	54	0	0	1	54	15	68	2.16e-31	106	54
Q3UND6_MOUSE/79-147	4Y60:C	100	69	0	0	1	69	4	72	5.13e-45	141	69
Q4V7E4_RAT/79-147	4Y60:C	100	69	0	0	1	69	4	72	5.13e-45	141	69
B7ZCS2_MOUSE/79-147	4Y60:C	100	69	0	0	1	69	4	72	5.13e-45	141	69
SOX18_MOUSE/79-147	4Y60:C	100	69	0	0	1	69	4	72	5.13e-45	141	69
SX17A_XENTR/61-129	2YUL:A	100	69	0	0	1	69	8	76	1.23e-44	140	69
B2RZ07_RAT/68-136	2YUL:A	100	69	0	0	1	69	8	76	1.23e-44	140	69
Q2T9L5_HUMAN/68-136	2YUL:A	100	69	0	0	1	69	8	76	1.23e-44	140	69
SOX17_MOUSE/68-136	2YUL:A	100	69	0	0	1	69	8	76	1.23e-44	140	69
SOX17_HUMAN/68-136	2YUL:A	100	69	0	0	1	69	8	76	1.23e-44	140	69
Q6P9T1_MOUSE/68-136	2YUL:A	100	69	0	0	1	69	8	76	1.23e-44	140	69
D2HT39_AILME/216-254	4Y60:C	100	36	0	0	1	36	4	39	3.02e-20	77.4	39
D4A543_RAT/43-111	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
D3U659_FELCA/45-113	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
A2VDX8_BOVIN/44-112	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
D2HI24_AILME/7-75	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
B8XIA2_MACMU/43-111	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
SOX2_MOUSE/43-111	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
B1PXF9_PIG/43-111	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
SOX2_HUMAN/41-109	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
Q60I23_MOUSE/43-111	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
B6VA41_HORSE/45-113	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
SOX2_SHEEP/44-112	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139	69
D0V2A8_PERMA/1-47	6WX8:B	100	47	0	0	1	47	25	71	8.40e-28	97.1	47
D0V2A7_PERPL/1-47	6WX8:B	100	47	0	0	1	47	25	71	8.40e-28	97.1	47
Q3V2B6_MOUSE/1-60	6WX8:B	100	60	0	0	1	60	12	71	3.59e-37	121	60
Q27HS2_PIG/1-64	6WX8:B	100	64	0	0	1	64	8	71	2.66e-40	129	64
Q38Q18_PIG/1-35	6WX8:B	100	35	0	0	1	35	37	71	6.97e-19	73.9	35
Q19RP1_BUBBU/1-43	6WX8:B	100	40	0	0	4	43	32	71	1.26e-21	81.3	43
Q6PWT1_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
A7WPV2_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q52MX7_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q7Z5C5_HUMAN/6-74	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q6J4I5_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
D1H0M5_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
A7WPV0_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q6J0W5_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q7Z5C6_HUMAN/6-74	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
SRY_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q8WZ47_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
SRY_GORGO/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q4JI39_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
O04295_CARPA/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q52MY3_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q6J4J1_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
A7WPU8_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q52MX8_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140	69
Q52MY1_HUMAN/60-128	6EDB:B	100	66	0	0	2	67	1	66	1.10e-42	135	69
O97710_9PRIM/60-104	2GZK:A	100	45	0	0	1	45	5	49	2.95e-25	92.8	45
1hrza	2GZK:A	100	73	0	0	1	73	3	75	1.36e-46	148	73
Q7Z5C8_HUMAN/60-84	9BVD:F	100	25	0	0	1	25	1	25	2.06e-11	54.3	25
Q7Z5C8_HUMAN/60-84	1HRZ:A	100	25	0	0	1	25	3	27	2.06e-11	54.3	25
Q7Z5C8_HUMAN/60-84	1HRY:A	100	25	0	0	1	25	3	27	2.06e-11	54.3	25
Q7Z5C8_HUMAN/60-84	9BVD:C	100	25	0	0	1	25	2	26	2.11e-11	54.3	25
Q7Z5C8_HUMAN/60-84	1J46:A	100	25	0	0	1	25	5	29	2.74e-11	54.3	25
Q7Z5C8_HUMAN/60-84	6EDB:B	100	24	0	0	2	25	1	24	7.28e-11	52.8	25
Q7Z5C8_HUMAN/60-84	9BVD:I	100	24	0	0	2	25	1	24	8.18e-11	52.8	25
Q7Z5C8_HUMAN/60-84	2GZK:A	100	25	0	0	1	25	5	29	1.19e-10	54.3	25
SOX5_XENTR/557-625	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
A8DS47_ORYLA/480-548	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
D2H1B1_AILME/544-612	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
B2KFM9_MOUSE/556-624	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
SOX5_MOUSE/556-624	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q53EV3_HUMAN/170-238	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
SOX5_HUMAN/556-624	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q2TBA9_MOUSE/508-576	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q5U1X4_RAT/185-253	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q6WNS0_TAKRU/554-622	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
B2KFM4_MOUSE/472-540	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q3TVF9_MOUSE/185-253	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
D0VY23_9SAUR/148-216	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q4SSR0_TETNG/613-681	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q4R3B3_MACFA/35-103	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q6IBT9_HUMAN/140-208	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
B7Z8V0_HUMAN/546-614	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q6A2A9_CHICK/565-633	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q6A2A8_CHICK/530-598	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
A4FUB3_BOVIN/521-589	1I11:A	100	68	0	0	1	68	3	70	8.75e-45	140	69
Q659G9_HUMAN/1-37	2LEF:A	100	37	0	0	1	37	35	71	1.26e-20	78.6	37
2lefa	2LEF:A	100	86	0	0	1	86	1	86	8.38e-55	167	86
TFAM_HUMAN/155-219	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130	65
Q4H0Q0_PANPA/93-157	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130	65
Q4H0P9_PANTR/93-157	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130	65
Q4H0P6_PAPAN/93-157	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130	65
Q6LES8_HUMAN/155-219	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130	65
A2AWT5_MOUSE/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
A2AWT6_MOUSE/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
D4A4Z1_RAT/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
Q60459_CRIGR/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
A8K962_HUMAN/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
UBF1_RAT/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
B4DLB0_HUMAN/39-102	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
B4DNQ1_HUMAN/195-258	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
UBF1_MOUSE/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
UBF1_HUMAN/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
Q9DBH1_MOUSE/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
D2HCV2_AILME/279-342	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
Q60460_CRIGR/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
A2AWT7_MOUSE/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
O00164_HUMAN/140-203	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132	64
B3LLW5_YEAS1/116-183	5JH0:D	100	66	0	0	1	66	118	183	1.33e-40	133	68
C8ZES4_YEAS8/116-183	5JH0:D	100	66	0	0	1	66	118	183	1.33e-40	133	68
A6ZMD1_YEAS7/116-183	5JH0:D	100	66	0	0	1	66	118	183	1.33e-40	133	68
B5VPJ8_YEAS6/116-183	5JH0:D	100	66	0	0	1	66	118	183	1.33e-40	133	68
C7GL52_YEAS2/116-183	5JH0:D	100	66	0	0	1	66	118	183	1.33e-40	133	68
ABF2_YEAST/116-183	5JH0:D	100	66	0	0	1	66	118	183	1.33e-40	133	68
Q5FBZ6_HUMAN/356-421	2CS1:A	100	48	0	0	1	48	8	55	2.49e-27	97.1	66
Q5FBZ8_HUMAN/571-636	2CS1:A	100	48	0	0	1	48	8	55	2.49e-27	97.1	66
B4DMF4_HUMAN/532-580	2CS1:A	100	49	0	0	1	49	8	56	2.44e-27	96.3	49
Q3BDU4_HUMAN/410-477	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
Q3BDU3_HUMAN/532-599	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
B4E3A1_HUMAN/510-577	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
B4DIH7_HUMAN/395-462	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
Q5FBZ9_HUMAN/532-599	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
B7ZAA0_HUMAN/395-462	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
PMS1_HUMAN/571-638	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
Q4VAL4_HUMAN/571-638	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
Q5FBZ3_HUMAN/532-599	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
D3DPI1_HUMAN/571-638	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130	68
A8MRA5_HUMAN/892-960	2D7L:A	100	67	0	0	3	69	8	74	6.69e-42	133	69
WDHD1_HUMAN/1015-1083	2D7L:A	100	67	0	0	3	69	8	74	6.69e-42	133	69
A8KAE0_HUMAN/1015-1083	2D7L:A	100	67	0	0	3	69	8	74	6.69e-42	133	69
B3KMC2_HUMAN/533-601	2D7L:A	100	67	0	0	3	69	8	74	6.69e-42	133	69
B3KMD2_HUMAN/684-752	2D7L:A	100	67	0	0	3	69	8	74	6.69e-42	133	69
D2H1U4_AILME/1520-1580	2YUK:A	100	61	0	0	1	61	27	87	5.75e-38	123	61
MLL3_MOUSE/1639-1699	2YUK:A	100	61	0	0	1	61	27	87	5.75e-38	123	61
A7MBM6_HUMAN/1095-1155	2YUK:A	100	61	0	0	1	61	27	87	5.75e-38	123	61
Q75MN6_HUMAN/711-771	2YUK:A	100	61	0	0	1	61	27	87	5.75e-38	123	61
