qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
Q1KXY4_RAJER/1-29	5CBX:F	100	29	0	0	1	29	44	72	3.40e-16	66.6	29
Q1KXY4_RAJER/1-29	5CBY:A	100	29	0	0	1	29	44	72	3.58e-16	66.6	29
D3DQF4_HUMAN/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
C6KE15_SALSA/379-448	5CBY:B	100	70	0	0	1	70	2	71	5.32e-51	156	70
C6KE15_SALSA/379-448	5CBY:A	100	70	0	0	1	70	3	72	5.96e-51	156	70
Q2NKL1_HUMAN/601-660	4TNT:A	100	60	0	0	1	60	2	61	5.19e-44	138	60
Q2NKL1_HUMAN/601-660	4TNT:B	100	60	0	0	1	60	2	61	5.19e-44	138	60
Q5UK75_TAEGU/1-24	1DSZ:A	100	24	0	0	1	24	46	69	1.02e-11	55.1	24
Q5UK75_TAEGU/1-24	1HRA:A	100	24	0	0	1	24	52	75	1.15e-11	55.1	24
Q5UK75_TAEGU/1-24	6XWG:D	100	24	0	0	1	24	51	74	1.15e-11	55.1	24
Q5UK75_TAEGU/1-24	5UAN:B	100	24	0	0	1	24	46	69	1.89e-10	55.1	24
Q86UC5_HUMAN/1-46	5UAN:B	100	46	0	0	1	46	24	69	1.28e-27	102	46
Q810F3_PHOSU/1-35	5UAN:B	100	35	0	0	1	35	35	69	2.64e-19	80.1	35
Q6FHY0_HUMAN/1-36	5UAN:B	100	36	0	0	1	36	34	69	1.99e-20	83.2	36
B7Z4B4_HUMAN/1-36	1DSZ:A	100	36	0	0	1	36	34	69	1.33e-22	83.2	36
B7Z4B4_HUMAN/1-36	6XWG:D	100	36	0	0	1	36	39	74	1.52e-22	83.2	36
Q64344_9MURI/1-34	1DSZ:A	100	34	0	0	1	34	27	60	1.94e-19	75.1	34
Q64344_9MURI/1-34	6XWG:D	100	34	0	0	1	34	32	65	2.21e-19	75.1	34
Q6RJT0_CEREL/1-27	1DSZ:A	100	27	0	0	1	27	43	69	1.51e-14	62.4	27
Q6RJT0_CEREL/1-27	6XWG:D	100	27	0	0	1	27	48	74	1.71e-14	62.4	27
P79298_PIG/1-40	1DSZ:A	100	40	0	0	1	40	30	69	1.16e-24	88.6	40
P79298_PIG/1-40	6XWG:D	100	40	0	0	1	40	35	74	1.33e-24	88.6	40
Q8VHB7_MESAU/79-148	5UAN:B	100	69	0	0	2	70	1	69	1.21e-47	155	70
RARA_HUMAN/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157	70
RARA_HUMAN/86-155	1DSZ:A	100	69	0	0	2	70	1	69	1.66e-50	155	70
D3ZFD9_RAT/79-102	1HRA:A	100	24	0	0	1	24	6	29	1.73e-13	59.7	24
D3ZFD9_RAT/79-102	6XWG:D	100	24	0	0	1	24	5	28	1.73e-13	59.7	24
D3ZFD9_RAT/79-102	1DSZ:A	100	23	0	0	2	24	1	23	8.81e-13	57.8	24
D3ZFD9_RAT/79-102	5UAN:B	100	23	0	0	2	24	1	23	2.07e-11	57.8	24
Q9W6U1_TAKRU/1-19	1DSZ:A	100	19	0	0	1	19	51	69	3.58e-08	45.8	19
Q9W6U1_TAKRU/1-19	1HRA:A	100	19	0	0	1	19	57	75	3.99e-08	45.8	19
Q9W6U1_TAKRU/1-19	6XWG:D	100	19	0	0	1	19	56	74	3.99e-08	45.8	19
Q9W6U1_TAKRU/1-19	5UAN:B	100	19	0	0	1	19	51	69	2.76e-07	45.8	19
A2D578_HYLKL/19-35	2C7A:B	100	17	0	0	1	17	3	19	1.37e-07	44.3	17
A2D578_HYLKL/19-35	2C7A:A	100	17	0	0	1	17	3	19	1.40e-07	44.3	17
Q4W5E8_HUMAN/15-46	4TNT:A	100	32	0	0	1	32	2	33	2.33e-19	74.7	32
Q4W5E8_HUMAN/15-46	4TNT:B	100	32	0	0	1	32	2	33	2.33e-19	74.7	32
A1YGB2_PANPA/19-47	2C7A:B	100	29	0	0	1	29	3	31	3.15e-17	69.3	29
A1YGB2_PANPA/19-47	2C7A:A	100	29	0	0	1	29	3	31	3.23e-17	69.3	29
A1YFI4_SAGLB/320-351	7PRW:A	100	32	0	0	1	32	5	36	7.04e-17	73.6	32
GCR_SHEEP/280-314	7PRW:A	100	35	0	0	1	35	5	39	2.43e-19	80.5	35
D3X7R3_PASDO/26-63	7PRW:A	100	37	0	0	1	37	5	41	7.79e-21	84.7	38
A2D573_HYLKL/122-142	4TNT:A	100	21	0	0	1	21	2	22	4.77e-11	53.1	21
A2D573_HYLKL/122-142	4TNT:B	100	21	0	0	1	21	2	22	4.77e-11	53.1	21
B4E2Y1_HUMAN/2-37	2ENV:A	100	36	0	0	1	36	41	76	2.56e-20	77.8	36
PPARD_HUMAN/72-140	2ENV:A	100	69	0	0	1	69	8	76	3.89e-49	152	69
Q7YRV3_SHEEP/137-196	3E00:D	100	60	0	0	1	60	3	62	1.52e-39	135	60
A0N0C8_MOUSE/137-205	3E00:D	100	69	0	0	1	69	3	71	4.29e-47	155	69
A1YG06_PANPA/6-29	7XVN:B	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
A1YG06_PANPA/6-29	7XVN:D	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
A1YG06_PANPA/6-29	7XVN:C	100	24	0	0	1	24	3	26	1.86e-13	59.7	24
A1YG06_PANPA/6-29	7XVN:A	100	24	0	0	1	24	2	25	1.90e-13	59.7	24
Q3ZBY9_BOVIN/41-110	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152	70
Q78EA1_9MURI/1-34	2EBL:A	100	34	0	0	1	34	35	68	9.76e-20	76.3	34
Q6EEB6_PRODO/1-42	2EBL:A	100	42	0	0	1	42	36	77	1.93e-26	93.6	42
Q78E88_RAT/1-36	2EBL:A	100	36	0	0	1	36	42	77	1.36e-22	83.6	36
Q4REU2_TETNG/1-68	2EBL:A	100	68	0	0	1	68	10	77	3.84e-49	152	68
Q62681_RAT/81-150	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155	70
O18617_BALCA/1-39	2EBL:A	100	39	0	0	1	39	28	66	1.62e-24	88.6	39
B6ZGT8_HUMAN/115-184	7XV6:A	100	70	0	0	1	70	3	72	2.17e-50	155	70
O97895_PIG/1-24	1YNW:B	100	24	0	0	1	24	46	69	3.97e-11	53.5	24
O97895_PIG/1-24	4CN3:B	100	24	0	0	1	24	47	70	4.26e-11	53.5	24
O97895_PIG/1-24	4CN7:E	100	24	0	0	1	24	49	72	4.36e-11	53.5	24
O97895_PIG/1-24	8J54:D	100	24	0	0	1	24	48	71	4.36e-11	53.5	24
O97895_PIG/1-24	1R0N:A	100	24	0	0	1	24	47	70	4.46e-11	53.5	24
O97895_PIG/1-24	4CN3:A	100	24	0	0	1	24	49	72	4.46e-11	53.5	24
O97895_PIG/1-24	4CN3:D	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
O97895_PIG/1-24	4CN5:B	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
O97895_PIG/1-24	8HBM:E	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
O97895_PIG/1-24	8J54:E	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
O97895_PIG/1-24	8J54:F	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
O97895_PIG/1-24	1BY4:C	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
O97895_PIG/1-24	6FBR:A	100	24	0	0	1	24	49	72	4.46e-11	53.5	24
O97895_PIG/1-24	6XWH:D	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
O97895_PIG/1-24	4CN7:A	100	24	0	0	1	24	54	77	4.57e-11	53.5	24
O97895_PIG/1-24	4CN7:B	100	24	0	0	1	24	48	71	4.57e-11	53.5	24
O97895_PIG/1-24	8HBM:A	100	24	0	0	1	24	49	72	4.57e-11	53.5	24
O97895_PIG/1-24	8J54:C	100	24	0	0	1	24	48	71	4.57e-11	53.5	24
O97895_PIG/1-24	1BY4:A	100	24	0	0	1	24	49	72	4.57e-11	53.5	24
O97895_PIG/1-24	6XWG:C	100	24	0	0	1	24	48	71	4.57e-11	53.5	24
O97895_PIG/1-24	4CN7:F	100	24	0	0	1	24	49	72	4.67e-11	53.5	24
O97895_PIG/1-24	1BY4:D	100	24	0	0	1	24	51	74	4.67e-11	53.5	24
O97895_PIG/1-24	6FBQ:A	100	24	0	0	1	24	50	73	4.67e-11	53.5	24
O97895_PIG/1-24	6XWH:C	100	24	0	0	1	24	49	72	4.67e-11	53.5	24
O97895_PIG/1-24	4CN5:A	100	24	0	0	1	24	51	74	4.78e-11	53.5	24
Q9GK26_MUSVI/1-32	4NQA:H	100	32	0	0	1	32	45	76	4.20e-16	71.2	32
2nlla	4NQA:H	100	66	0	0	1	66	9	74	2.15e-44	147	66
B4L2K6_DROMO/85-154	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156	70
B4I9M8_DROSE/99-168	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156	70
B3MYQ7_DROAN/104-173	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156	70
USP_DROME/102-171	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156	70
B3P8U7_DROER/101-170	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156	70
Q8I1M8_9NEOP/58-127	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155	70
B9UCQ5_HELAM/59-128	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155	70
A9UEF7_SPOLT/112-181	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155	70
B2ZCQ5_SPOEX/59-128	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155	70
B3KY83_HUMAN/36-105	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
Q2NL52_HUMAN/133-202	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
RXRA_MOUSE/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
Q2PFT8_MACFA/133-202	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
A2AJP1_MOUSE/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
Q6P3U7_HUMAN/187-256	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
Q0VJ96_RAT/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
Q6LC96_MOUSE/110-179	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
RXRA_RAT/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
RXRA_HUMAN/133-202	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
B9VVT3_RAT/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
HNF4A_HUMAN/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
B9VVT8_HUMAN/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
A2A5I6_MOUSE/34-103	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
B9VVT5_MOUSE/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
A2ICG7_RAT/36-105	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
D2H6L1_AILME/73-142	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
Q0ZHH5_PIG/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
HNF4A_RAT/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
Q5QPB7_HUMAN/51-120	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
B9VVT6_MOUSE/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
Q7YRQ5_BOVIN/49-118	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
B9VVT2_RAT/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
C9J7I8_HUMAN/23-92	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
B9VVT4_RAT/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
Q1I181_PIG/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
B6ZGT3_HUMAN/49-118	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
HNF4A_MOUSE/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
B9VVT7_MOUSE/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
Q9JJI9_TAMSI/49-118	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
Q5TE57_HUMAN/36-100	4IQR:F	100	65	0	0	1	65	1	65	5.45e-42	140	65
NR4A2_HUMAN/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
NR4A2_HUMAN/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
C9J8W4_HUMAN/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
C9J8W4_HUMAN/198-267	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q9R1W4_MOUSE/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q9R1W4_MOUSE/198-267	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q3LZI9_RAT/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q3LZI9_RAT/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
A2AQQ8_MOUSE/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
A2AQQ8_MOUSE/198-267	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q3LZI6_RAT/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q3LZI6_RAT/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
NR4A2_BOVIN/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
NR4A2_BOVIN/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q3LZI4_RAT/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q3LZI4_RAT/198-267	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
NR4A2_PONAB/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
NR4A2_PONAB/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
NR4A2_MOUSE/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
NR4A2_MOUSE/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
D2HUI7_AILME/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
D2HUI7_AILME/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q3LZI8_RAT/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q3LZI8_RAT/198-267	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q53EL4_HUMAN/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q53EL4_HUMAN/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
NR4A2_RAT/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
NR4A2_RAT/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q6NXU0_HUMAN/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q6NXU0_HUMAN/198-267	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q3TYI4_MOUSE/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q3TYI4_MOUSE/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q3LZI7_RAT/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q3LZI7_RAT/261-330	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
NR4A1_MOUSE/268-337	1CIT:A	100	70	0	0	1	70	1	70	7.22e-50	154	70
NR4A1_RAT/264-333	1CIT:A	100	70	0	0	1	70	1	70	7.22e-50	154	70
Q7T0V3_XENLA/244-313	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q7T0V3_XENLA/244-313	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q7T0V3_XENLA/244-313	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q7T0V3_XENLA/244-313	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q53Y00_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q53Y00_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q53Y00_HUMAN/265-334	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q53Y00_HUMAN/265-334	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
NR4A1_CANFA/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
NR4A1_CANFA/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
NR4A1_CANFA/265-334	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
NR4A1_CANFA/265-334	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q0V9X8_XENTR/244-313	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q0V9X8_XENTR/244-313	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q0V9X8_XENTR/244-313	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q0V9X8_XENTR/244-313	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
NR4A1_BOVIN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
NR4A1_BOVIN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
NR4A1_BOVIN/265-334	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
NR4A1_BOVIN/265-334	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q8N3V2_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q8N3V2_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q8N3V2_HUMAN/265-334	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q8N3V2_HUMAN/265-334	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
NR4A1_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
NR4A1_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
NR4A1_HUMAN/265-334	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
NR4A1_HUMAN/265-334	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
B4DML7_HUMAN/278-347	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
B4DML7_HUMAN/278-347	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
B4DML7_HUMAN/278-347	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
B4DML7_HUMAN/278-347	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q6IBU8_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q6IBU8_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q6IBU8_HUMAN/265-334	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q6IBU8_HUMAN/265-334	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q6ZMM6_HUMAN/319-388	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q6ZMM6_HUMAN/319-388	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q6ZMM6_HUMAN/319-388	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q6ZMM6_HUMAN/319-388	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
A2T7T3_PONPY/32-63	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
A1YFL7_SAGLB/32-63	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
A1YGA5_PANPA/32-63	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
B5TKC0_HUMAN/1-61	1HCP:A	100	61	0	0	1	61	14	74	2.06e-44	139	61
B5TZ77_HUMAN/1-61	1HCP:A	100	61	0	0	1	61	14	74	2.06e-44	139	61
B5TKC2_HUMAN/1-40	1HCP:A	100	33	0	0	1	33	16	48	6.46e-22	81.6	40
Q52R87_LEPOC/1-37	1HCP:A	100	37	0	0	1	37	38	74	2.40e-23	85.1	37
B0QYW7_HUMAN/1-37	1HCP:A	100	37	0	0	1	37	38	74	2.40e-23	85.1	37
C0LLI6_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
C0L927_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
C0LLI9_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
C0LLI5_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
C8CJL1_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
B5TZ82_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
B6DU69_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
B6DP72_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
ESR1_CHICK/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q5T5H7_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B0QYW6_HUMAN/87-156	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q95L13_SHEEP/19-88	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q8UWA9_CNEUN/174-243	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
A2T688_PAPHA/32-101	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6E1V9_9SAUR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
D2HE37_AILME/168-237	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK24_CEBAP/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_TAEGU/175-244	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
D1MGW1_STECO/43-112	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q95JC1_CANFA/84-153	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q765N7_ALLMI/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6ZGU3_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
A8KAF4_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK22_TRAOB/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK23_ATEPA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
A8QZK3_9SAUR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q3LGB2_CRONI/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6F0Z4_PRODO/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q8UWB0_CAICR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_MESAU/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B4E3R5_HUMAN/110-179	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6F101_PROAN/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_BOVIN/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
D0FYH4_RAT/188-257	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_MOUSE/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q14267_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
D3Z6V3_MOUSE/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK20_CERAE/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_PIG/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
A6YII1_CARCR/162-231	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6ZK18_9FALC/175-244	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q1EDB6_MICOH/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_HORSE/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
A2D569_HYLKL/32-101	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK21_COLGU/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
A6YFV2_ANAPL/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_FELCA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q3UT58_MOUSE/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK18_HYLLA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
A1YF32_9PRIM/31-100	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q8AYH0_COTJA/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK16_9PRIM/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK19_PAPAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B3VQI7_MOUSE/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK17_PONPY/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q6MZQ9_HUMAN/10-79	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CZ21_9SAUR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
B6CK15_PANPA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
Q6S9F0_FELCA/5-74	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_RAT/188-257	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ERR2_RAT/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
A5HNC3_ORYLA/99-168	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q2I6X3_FUNHE/145-214	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q9HCB2_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
